source_file,doc_id,site,support,locus,seq,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,is_kuro,parser
HTtexts,HT 128+134,Haghia Triada,tablet,a.3,829,MI-TA,GRA+PA *574,,J,0,1,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,a.3,830,*579,,6,,0,0,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,a.4,831,GRA+,,1,,0,1,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,a.4,832,*579,,4,,0,0,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,b.1,833,VIR-*329,GRA+KU *579,6,,0,0,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,b.1,834,*579,,1,,0,0,0,0,B
HTtexts,HT 128+134,Haghia Triada,tablet,b.2,835,RU-,GRA+KU *579,6,,0,1,0,0,B
HTtexts,HT 129,Haghia Triada,tablet,.1,836,KI-RE-TA2,GRA,33,JB,0,0,0,0,B
HTtexts,HT 129,Haghia Triada,tablet,.2,837,*304,,10,,0,0,0,0,B
HTtexts,HT 129,Haghia Triada,tablet,.2,838,FIC,,22,,0,0,0,0,B
HTtexts,HT 129,Haghia Triada,tablet,.2-3,839,TU-QIf-RI-NA,GRA,40,J,0,0,0,0,B
HTtexts,HT 129,Haghia Triada,tablet,.3,840,*608,,1,,0,1,0,0,B
HTtexts,HT 129,Haghia Triada,tablet,.4,841,*618,,6,,0,1,0,0,B
HTtexts,HT 130,Haghia Triada,tablet,.1,842,SI,,3,,0,1,0,0,B
HTtexts,HT 130,Haghia Triada,tablet,.5,843,*303,,8,,0,0,0,0,B
HTtexts,HT 130,Haghia Triada,tablet,.5-6,844,FIC,,6,,0,0,0,0,B
HTtexts,HT 130,Haghia Triada,tablet,.6,845,VINa,,3,,0,0,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,a.1,846,FIC,,62,,0,1,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,a.2,847,,,353,,0,1,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,a.2-3,848,I-QA-*118,GRA,58,,0,1,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,a.4,849,OLE,,12,J,0,1,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,a.4,850,*304,,12,JE,0,0,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,b.2,851,FIC,,30,,0,1,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,b.2,852,OLIV,,2,,0,1,0,0,B
HTtexts,HT 131,Haghia Triada,tablet,b.4,853,PO-TO-KU-RO,,452,J,0,1,0,1,B
HTtexts,HT 132,Haghia Triada,tablet,.1,854,A-SE,*319,5,,0,0,0,0,B
HTtexts,HT 132,Haghia Triada,tablet,.1-2,855,QA-RE-TO,OVISf,27,,0,0,0,0,B
HTtexts,HT 132,Haghia Triada,tablet,.2,856,*305,,1,,0,1,0,0,B
HTtexts,HT 133,Haghia Triada,tablet,.1-2,857,A-DU,TE GRA+DA *573,55,,0,0,0,0,B
HTtexts,HT 134+128,Haghia Triada,tablet,a.1,858,NE-MI-NA,,10,,0,1,0,0,B
HTtexts,HT 134+128,Haghia Triada,tablet,a.3,859,,,1,,0,1,0,0,B
HTtexts,HT 134+128,Haghia Triada,tablet,a.4,860,MI,,2,,0,1,0,0,B
HTtexts,HT 134+128,Haghia Triada,tablet,b.2,861,,,2,,0,0,0,0,B
HTtexts,HT 136,Haghia Triada,tablet,a.2,862,OVISf,,30,,0,1,0,0,B
HTtexts,HT 136,Haghia Triada,tablet,a.3,863,,,23,,0,1,0,0,B
HTtexts,HT 136,Haghia Triada,tablet,b.1,864,,,24,,0,1,0,0,B
HTtexts,HT 137+138,Haghia Triada,tablet,.2,865,TA2,GRA,3,,0,1,0,0,B
HTtexts,HT 137+138,Haghia Triada,tablet,.2,866,*622,,6,,0,1,0,0,B
HTtexts,HT 137+138,Haghia Triada,tablet,.2,867,OLE,,2,,0,1,0,0,B
HTtexts,HT 138+137,Haghia Triada,tablet,.2,868,GRA,,1,,0,1,0,0,B
HTtexts,HT 138+137,Haghia Triada,tablet,.2,869,OLE,,,J,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.1,870,*86-SI-NI,,1,,0,1,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.1-2,871,JE-DI,OLE+KI *618,1,J,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.2,872,*86-SI-*118-KA,,3,,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.3,873,,,4,,0,1,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.4,874,*610,,3,,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.4,875,KA,,1,,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.4,876,*610,,1,,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.5,877,KA,,1,,0,1,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.5,878,*610,,2,,0,0,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.5,879,KA-PA,,,J,0,1,0,0,B
HTtexts,HT 140+132+145,Haghia Triada,tablet,.6,880,*610,,6,J,0,1,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.1,881,*86-SI-NI,,1,,0,1,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.1-2,882,JE-DI,OLE+KI *618,1,J,0,0,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.2,883,-SI-*118,KA,3,,0,1,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.3,884,KA,,1,,0,0,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.3,885,KA,,1,,0,0,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.3,886,KA,vacat,4,,0,1,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.4,887,*610,KA,31,,0,0,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.4-.5,888,*610,vacat,1,,0,0,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.5,889,KA,,1,,0,1,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.5,890,*610,,2,,0,0,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.5,891,KA-PA,,,J,0,1,0,0,B
HTtexts,HT 44a.1,Haghia Triada,za,.6,892,*610,,6,J,0,1,0,0,B
HTtexts,HT 141,Haghia Triada,tablet,.1,893,,,1,,0,1,0,0,B
HTtexts,HT 145+140,Haghia Triada,tablet,.2,894,QE,,30,,0,1,0,0,B
HTtexts,HT 145+140,Haghia Triada,tablet,.3,895,RI-*305,,30,,0,0,0,0,B
HTtexts,HT 145+140,Haghia Triada,tablet,.3,896,MA,,30,,0,0,0,0,B
HTtexts,HT 145+140,Haghia Triada,tablet,.4,897,RI-KA-TA,,30,,0,0,0,0,B
HTtexts,HT 147,Haghia Triada,tablet,.2,898,RA,,,H,0,1,0,0,B
HTtexts,HT 147,Haghia Triada,tablet,.3,899,,,,J,0,1,0,0,B
HTtexts,HT 148,Haghia Triada,gorila,.1,900,,,100,,0,1,0,0,B
HTtexts,HT 148,Haghia Triada,gorila,.2,901,,,7,,0,1,0,0,B
HTtexts,HT 148,Haghia Triada,gorila,.2,902,,,40,,0,1,0,0,B
HTtexts,HT 154A,Haghia Triada,tablet,.4,903,KU,,6,,0,1,0,0,B
HTtexts,HT 154A,Haghia Triada,tablet,.4,904,TA,,6,,0,1,0,0,B
HTtexts,HT 154C,Haghia Triada,tablet,.2,905,,,2,J,0,1,0,0,B
HTtexts,HT 154K,Haghia Triada,tablet,.2,906,,,2,,0,1,0,0,B
HTtexts,HT 154N,Haghia Triada,tablet,.2,907,,,6,,0,1,0,0,B
misctexts,ARKH 1,Arkhanes,tablet,a.5,0,NE,,2,J,0,1,0,0,B
misctexts,ARKH 1,Arkhanes,tablet,b.1,1,PA-RE,,3,,0,1,0,0,B
misctexts,ARKH 1,Arkhanes,tablet,b.4,2,NA,,8,,0,1,0,0,B
misctexts,ARKH 2,Arkhanes,tablet,.1-2,3,KU-RA,VINb,5,,0,0,0,0,B
misctexts,ARKH 2,Arkhanes,tablet,.2-3,4,A-SI-DA-TO-I,,12,,0,0,0,0,B
misctexts,ARKH 2,Arkhanes,tablet,.3-4,5,ZU-*301-SE-DE-QIf-*118,,6,,0,0,0,0,B
misctexts,ARKH 2,Arkhanes,tablet,.5-6,6,A-SU-PU-WA,,4,,0,0,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.2,7,,,,D,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.2,8,OLIV,,3,D,0,0,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.2,9,VINb,,2,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.3,10,,,2,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.3,11,*317,,2,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.4,12,KI-NU,GRA,13,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.5,13,TE,,2,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.5,14,*317,,2,,0,0,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.5,15,*312,,2,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,a.6,16,KU,,3,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,b.1,17,-JA-PI,GRA,6,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,b.2,18,PI-PU3,GRA,1,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,b.4,19,,,2,,0,1,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,b.4,20,OLE,,4,,0,0,0,0,B
misctexts,ARKH 3,Arkhanes,tablet,b.5,21,VINa,,1,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,a.2,22,TA,RE,5,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,a.2-3,23,A---JU,,4,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,a.3-4,24,DE-SU--*47-TE,,5,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,b.2,25,-RE,,10,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,b.3,26,DE-MI,,10,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,b.3,27,I-*47,,9,,0,1,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,b.4,28,A-KI-RO,,3,,0,0,0,0,B
misctexts,ARKH 4,Arkhanes,tablet,b.5,29,ZA-SI-ZU,,3,,0,1,0,0,B
misctexts,ARKH 5,Arkhanes,tablet,.1,30,A-DU-NI-TA-NA,,41,,0,1,0,0,B
misctexts,ARKH 5,Arkhanes,tablet,.2,31,,,7,,0,1,0,0,B
misctexts,ARKH 5,Arkhanes,tablet,.2,32,A-DA-RO,GRA,40,,0,1,0,0,B
misctexts,ARKH 5,Arkhanes,tablet,.3,33,VINb,,6,,0,0,0,0,B
misctexts,ARKH 7,Arkhanes,tablet,.3,34,*308,,,D,0,0,0,0,B
misctexts,KE 1,Kea,wc,.1,35,*582,,70,JE,0,1,0,0,B
misctexts,KE 1,Kea,wc,.2,36,,,3,J,0,0,0,0,B
misctexts,KH 2,Khania,tablet,.1,37,,,20,,0,1,0,0,B
misctexts,KH 2,Khania,tablet,.2,38,*303+,,,E,0,1,0,0,B
misctexts,KH 3,Khania,tablet,.1,39,NU,,1,,0,1,0,0,B
misctexts,KH 4,Khania,tablet,.2,40,*306,,4,,0,1,0,0,B
misctexts,KH 4,Khania,tablet,.2,41,*303,,,B,0,1,0,0,B
misctexts,KH 5,Khania,tablet,.2,42,WI-SA-SA-NE,*303+E *626,2,,0,0,0,0,B
misctexts,KH 5,Khania,tablet,.2,43,*598,,2,,0,0,0,0,B
misctexts,KH 5,Khania,tablet,.3-4,44,KU-PA-ZU,*303+ A,3,,0,1,0,0,B
misctexts,KH 5,Khania,tablet,.4,45,FIC,,2,JB,0,0,0,0,B
misctexts,KH 6,Khania,tablet,.1,46,*624,,,J,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.3,47,KI-SA-NE,*303+D *624,,J,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.4,48,*303+,,,J,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.5,49,CAPm,,1,,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.5,50,*624,,,J,0,0,0,0,B
misctexts,KH 6,Khania,tablet,.5,51,BOS,,1,,0,0,0,0,B
misctexts,KH 6,Khania,tablet,.6,52,-RE,*334,1,,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.6,53,*624,,,J,0,0,0,0,B
misctexts,KH 6,Khania,tablet,.6-7,54,PI-SA,*303+D *624,,J,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.7,55,AU-RE-TE,*306,1,,0,0,0,0,B
misctexts,KH 6,Khania,tablet,.8,56,,,8,,0,1,0,0,B
misctexts,KH 6,Khania,tablet,.8,57,*303,,2,JB,0,0,0,0,B
misctexts,KH 7,Khania,tablet,a.1,58,NE-&#149-KI,*334,4,,0,1,0,0,B
misctexts,KH 7,Khania,tablet,a.1,59,*624,,1,,0,1,0,0,B
misctexts,KH 7,Khania,tablet,a.2,60,I,*303+E *626,,K,0,1,0,0,B
misctexts,KH 7,Khania,tablet,a.2-3,61,E-NA-SI,VIR+*313b *571,10,,0,0,0,0,B
misctexts,KH 7,Khania,tablet,a.3,62,*624,,,J,0,0,0,0,B
misctexts,KH 7,Khania,tablet,a.4,63,QA-TI-KI,VIR+*313b *571,4,,0,0,0,0,B
misctexts,KH 7,Khania,tablet,a.4,64,*624,,,B,0,0,0,0,B
misctexts,KH 7,Khania,tablet,a.4-5,65,KU--KO-E,VIR+*313b *571,18,,0,1,0,0,B
misctexts,KH 7,Khania,tablet,a.5,66,*624,J E L2,1,,0,1,0,0,B
misctexts,KH 7,Khania,tablet,b.2,67,U-TA-I-SE,*303+D *624,,J,0,1,0,0,B
misctexts,KH 7,Khania,tablet,b.2-3,68,PA-NA-TU,*303+D *624,,J,0,1,0,0,B
misctexts,KH 7,Khania,tablet,b.3,69,*629,,1,,0,0,0,0,B
misctexts,KH 7,Khania,tablet,b.3,70,SI,,14,,0,0,0,0,B
misctexts,KH 7,Khania,tablet,b.3,71,*627,,2,,0,0,0,0,B
misctexts,KH 8,Khania,tablet,.2,72,-TA,,2,,0,1,0,0,B
misctexts,KH 8,Khania,tablet,.2,73,*624,,,J,0,0,0,0,B
misctexts,KH 8,Khania,tablet,.2,74,FIC,,,J,0,1,0,0,B
misctexts,KH 8,Khania,tablet,.3,75,GRA,,,J,0,1,0,0,B
misctexts,KH 8,Khania,tablet,.3,76,*304,,,E,0,0,0,0,B
misctexts,KH 8,Khania,tablet,.3,77,*303,,,E,0,0,0,0,B
misctexts,KH 8,Khania,tablet,.4,78,FIC,,,E,0,1,0,0,B
misctexts,KH 8,Khania,tablet,.4,79,*312,,1,,0,0,0,0,B
misctexts,KH 8,Khania,tablet,.4,80,*510,,1,,1,1,0,0,B
misctexts,KH 9,Khania,tablet,.2,81,,,,K,0,1,0,0,B
misctexts,KH 9,Khania,tablet,.2,82,FIC,,,EB,0,0,0,0,B
misctexts,KH 9,Khania,tablet,.3,83,I-SI,*303+D *624,,J,0,1,0,0,B
misctexts,KH 9,Khania,tablet,.4,84,,,2,,0,1,0,0,B
misctexts,KH 9,Khania,tablet,.4,85,*303,,,E,0,0,0,0,B
misctexts,KH 9,Khania,tablet,.6,86,,,,X,0,1,0,0,B
misctexts,KH 9,Khania,tablet,.6,87,*304,,1,,0,1,0,0,B
misctexts,KH 10,Khania,tablet,.1,88,,,2,,0,1,0,0,B
misctexts,KH 10,Khania,tablet,.2,89,vest.,,,J,0,1,0,0,B
misctexts,KH 10,Khania,tablet,.2,90,GRA,,10,,0,0,0,0,B
misctexts,KH 10,Khania,tablet,.3-4,91,A-KI-PI-E-TE,GRA,90,,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.1,92,A-DU--ZA,*303,,K,0,1,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.2,93,SU,,3,,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.3,94,*306,,4,,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.3,95,*303,,,B,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.4-5,96,A-TO-*349-TO-I,*303+E *626,3,,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.5,97,FIC,,1,,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.5,98,VINa,,3,,0,0,0,0,B
misctexts,HT 131a.2-3),Haghia Triada,tablet,.5-6,99,A-TE-*350,*301,1,,0,0,0,0,B
misctexts,KH 12,Khania,tablet,.1,100,*303+,,2,,0,1,0,0,B
misctexts,KH 12,Khania,tablet,.1,101,*308,,,J,0,0,0,0,B
misctexts,KH 12,Khania,tablet,.1,102,*550,,,J,0,0,0,0,B
misctexts,KH 12,Khania,tablet,.2,103,,,,B,0,1,0,0,B
misctexts,KH 12,Khania,tablet,.2,104,*335,,,B,0,1,0,0,B
misctexts,KH 12,Khania,tablet,.3,105,,,,K,0,1,0,0,B
misctexts,KH 12,Khania,tablet,.3,106,*653,,,D,0,0,0,0,B
misctexts,KH 12,Khania,tablet,.3,107,*651,,,W,0,1,0,0,B
misctexts,KH 12,Khania,tablet,.4,108,*651,,,W,0,1,0,0,B
misctexts,KH 13,Khania,tablet,.1,109,,,2,J,0,1,0,0,B
misctexts,KH 13,Khania,tablet,.3,110,*303,,,B,0,1,0,0,B
misctexts,KH 13,Khania,tablet,.5,111,,,3,,0,1,0,0,B
misctexts,KH 14,Khania,tablet,.1,112,A-MA-JA,*303,6,,0,1,0,0,B
misctexts,KH 14,Khania,tablet,.2,113,*303,,,E,0,1,0,0,B
misctexts,KH 14,Khania,tablet,.2,114,*336,,2,,0,0,0,0,B
misctexts,KH 14,Khania,tablet,.2,115,*303,,,K,0,1,0,0,B
misctexts,KH 14,Khania,tablet,.3,116,FIC,,,E,0,1,0,0,B
misctexts,KH 14,Khania,tablet,.3,117,*569,,2,,0,1,0,0,B
misctexts,KH 15,Khania,tablet,.1,118,*303+,,,J,0,1,0,0,B
misctexts,KH 15,Khania,tablet,.1,119,FIC,,,J,0,0,0,0,B
misctexts,KH 15,Khania,tablet,.2,120,FIC,,,E,0,1,0,0,B
misctexts,KH 16,Khania,tablet,.1,121,,,22,,0,1,0,0,B
misctexts,KH 16,Khania,tablet,.3,122,,,,J,0,1,0,0,B
misctexts,KH 17,Khania,tablet,.3,123,,,4,JB,0,1,0,0,B
misctexts,KH 17,Khania,tablet,.4,124,FIC,,1,,0,1,0,0,B
misctexts,KH 18,Khania,tablet,.2,125,,,5,,0,1,0,0,B
misctexts,KH 18,Khania,tablet,.3,126,VINc,,1,,0,1,0,0,B
misctexts,KH 18,Khania,tablet,.3,127,KU,,22,,0,0,0,0,B
misctexts,KH 18,Khania,tablet,.4,128,*503,VINc,1,,0,1,0,0,B
misctexts,KH 19,Khania,tablet,.1,129,*569,,13,,0,1,0,0,B
misctexts,KH 19,Khania,tablet,.2,130,,,2,,0,1,0,0,B
misctexts,KH 19,Khania,tablet,.2,131,*615,,,B,0,1,0,0,B
misctexts,KH 20,Khania,tablet,.2,132,,,,B,0,1,0,0,B
misctexts,KH 20,Khania,tablet,.4,133,DU-RE-ZA,*303+E *626,,J,0,1,0,0,B
misctexts,KH 20,Khania,tablet,.4,134,FIC,,,E,0,0,0,0,B
misctexts,KH 21,Khania,tablet,.1,135,*303,,,W,0,1,0,0,B
misctexts,KH 21,Khania,tablet,.2,136,,,,D,0,1,0,0,B
misctexts,KH 21,Khania,tablet,.2,137,FIC,,2,,0,1,0,0,B
misctexts,KH 22,Khania,tablet,.1,138,-ZA,SU,7,,0,1,0,0,B
misctexts,KH 22,Khania,tablet,.2,139,SI,,4,,0,1,0,0,B
misctexts,KH 24,Khania,tablet,.1,140,SU,,12,,0,1,0,0,B
misctexts,KH 25,Khania,tablet,.1,141,VIR,,140,,0,1,0,0,B
misctexts,KH 25,Khania,tablet,.2,142,VIR,,10,,0,1,0,0,B
misctexts,KH 26,Khania,tablet,.1,143,VIR,,60,,0,1,0,0,B
misctexts,KH 26,Khania,tablet,.2,144,FIC,E L4,2,,0,1,0,0,B
misctexts,KH 27,Khania,tablet,.2,145,*574,,4,,0,1,0,0,B
misctexts,KH 29,Khania,tablet,.2,146,,,1,,0,1,0,0,B
misctexts,KH 29,Khania,tablet,.3,147,,,2,,0,1,0,0,B
misctexts,KH 29,Khania,tablet,.3,148,*303,,,J,0,1,0,0,B
misctexts,KH 30,Khania,tablet,.2,149,FIC,,9,,0,1,0,0,B
misctexts,KH 31,Khania,tablet,.3,150,,,,J,0,1,0,0,B
misctexts,KH 31,Khania,tablet,.3,151,,,1,,0,1,0,0,B
misctexts,KH 32,Khania,tablet,.2,152,,,5,,0,1,0,0,B
misctexts,KH 33,Khania,tablet,.2,153,,,1,,0,1,0,0,B
misctexts,KH 34,Khania,tablet,.1,154,*626,,2,,0,1,0,0,B
misctexts,KH 35,Khania,tablet,.2,155,,,1,,0,1,0,0,B
misctexts,KH 36,Khania,tablet,.1,156,*550,,4,,0,1,0,0,B
misctexts,KH 37,Khania,tablet,.1,157,*625,,2,,0,1,0,0,B
misctexts,KH 38,Khania,tablet,.2,158,*624,,,J,0,1,0,0,B
misctexts,KH 41,Khania,tablet,.1,159,,,3,,0,1,0,0,B
misctexts,KH 43,Khania,tablet,.1,160,*562,,2,,0,1,0,0,B
misctexts,KH 47,Khania,tablet,.2,161,,,6,,0,1,0,0,B
misctexts,KH 50,Khania,tablet,.1,162,-TA,,2,,0,1,0,0,B
misctexts,KH 50,Khania,tablet,.2,163,,,2,JE,0,1,0,0,B
misctexts,KH 50,Khania,tablet,.2,164,QE-,,1,,0,1,0,0,B
misctexts,KH 51,Khania,tablet,.1,165,SI-I-SI,,3,,0,1,0,0,B
misctexts,KH 51,Khania,tablet,.2,166,,,4,,0,1,0,0,B
misctexts,KH 53.1,Khania,za,.1,167,*626,,1,,0,1,0,0,B
misctexts,KH 53.1,Khania,za,.1,168,GRA+,,1,,0,1,0,0,B
misctexts,KH 55,Khania,tablet,.2,169,*615,,,B,0,1,0,0,B
misctexts,KH 55,Khania,tablet,.3,170,,,3,,0,1,0,0,B
misctexts,KH 57,Khania,tablet,.2,171,ZO,,1,,0,1,0,0,B
misctexts,KH 57,Khania,tablet,.3,172,*303+,,,E,0,1,0,0,B
misctexts,KH 58,Khania,tablet,.2,173,*303+,,4,,0,1,0,0,B
misctexts,KH 58,Khania,tablet,.4,174,*626,,1,E,0,1,0,0,B
misctexts,KH 58,Khania,tablet,.3,175,*626,,4,,0,1,0,0,B
misctexts,KH 58,Khania,tablet,.5,176,*303+,,,J,0,1,0,0,B
misctexts,KH 59,Khania,tablet,.1,177,,,1,,0,1,0,0,B
misctexts,KH 59,Khania,tablet,.2,178,-I,,5,,0,1,0,0,B
misctexts,KH 59,Khania,tablet,.3,179,-DI-NA,,5,,0,1,0,0,B
misctexts,KH 60,Khania,tablet,.2,180,*131c,,,W,0,1,0,0,B
misctexts,KH 60,Khania,tablet,.3,181,,,,D,0,1,0,0,B
misctexts,KH 60,Khania,tablet,.3,182,*550,,,D,0,1,0,0,B
misctexts,KH 61,Khania,tablet,.1,183,,,20,,0,1,0,0,B
misctexts,KH 61,Khania,tablet,.2,184,,,1,,0,1,0,0,B
misctexts,KH 61,Khania,tablet,.3,185,,,,B,0,1,0,0,B
misctexts,KH 61,Khania,tablet,.4,186,*303+,,2,,0,1,0,0,B
